Time (ms),Pitch (Hz),Clarity
32180,435.49335,0.406023085
32190,221.12721,0.552289903
32200,436.64694,0.645517588
32210,10538.844,0.288294792
32220,10972.676,0.414577305
32230,10879.367,0.305849135
32240,412.60205,0.524680376
32250,419.14093,0.492145956
32260,466.91522,0.416920781
32270,10674.881,0.382466912
32280,10533.962,0.395082891
32290,426.54788,0.403460443
32300,11202.285,0.331764162
32310,435.65195,0.332575023
32320,11137.7,0.435637474
32330,430.716,0.375013173
32340,201.36986,0.919834733
32350,204.85977,0.945483267
32360,201.36986,0.953331888
32370,201.36986,0.906051874
32380,201.36986,0.873877764
32390,201.36986,0.780379951
32400,587.68427,0.56928587
32410,750.4817,0.317040622
32420,248.18317,0.516354203
32430,226.08342,0.416385055
32440,225.05807,0.437774122
32450,870.402,0.277190685
32460,884.8668,0.472698092
32470,904.18494,0.39326334
32480,872.6494,0.484985948
32490,914.84174,0.409398377
32500,911.62244,0.574943602
32510,930.5623,0.463267267
32520,900.39594,0.438727975
32530,909.43567,0.276006162
32540,915.7739,0.446026564
32550,936.45306,0.466744602
32560,931.2797,0.376848459
32570,873.59717,0.517674029
32580,852.8778,0.551177979
32590,859.7375,0.44750452
32600,782.7049,0.221719623
32610,774.17126,0.374668658
32620,746.4332,0.46917814
32630,753.4672,0.495440722
32640,748.811,0.377246499
32650,238.70241,0.41801852
32660,201.36986,0.377046049
32670,240.35278,0.412905991
32680,201.36986,0.478866041
32690,230.57053,0.253286839
32700,238.04716,0.512047291
32710,797.03217,0.321731627
32720,807.283,0.232132196
32730,783.74603,0.511839747
32740,836.7114,0.340711296
32750,813.6924,0.342247665
32760,819.0116,0.482537687
32770,964.39404,0.551198721
32780,808.23413,0.313761592
32790,847.0621,0.22915715
32800,888.8667,0.448194981
32810,439.5173,0.221733034
32820,874.2955,0.312978446
32830,919.4209,0.68705827
32840,1004.0591,0.627637506
32850,988.5472,0.425793469
32860,997.2963,0.328505516
32870,984.8257,0.366890311
32880,1007.0981,0.3739025
32890,1008.79504,0.302990019
32900,1012.2883,0.215416074
32910,1021.0421,0.318500757
32920,990.5018,0.208045244
32930,1004.66943,0.340051234
32940,996.03687,0.317523062
32950,983.9343,0.388679862
32960,997.886,0.316211522
32970,993.8393,0.380342364
32980,1003.9343,0.383295655
32990,1018.039,0.368201554
33000,1013.861,0.450800419
33010,1009.89124,0.52303493
33020,1009.11505,0.422537982
33030,969.97504,0.361576021
33040,1021.99634,0.485966086
33050,1037.8641,0.34479475
33060,965.0569,0.352818131
33070,975.28394,0.358805418
33080,980.40314,0.367058933
33090,995.29266,0.239122987
33100,975.0654,0.250500083
33110,977.29865,0.283481061
33120,951.0188,0.25406009
33130,934.9933,0.243394256
33140,950.3489,0.221691251
33150,930.1347,0.24445051
33160,949.341,0.325062573
33170,949.876,0.26324892
33180,918.71545,0.250148118
33190,910.04553,0.236578524
33200,930.0814,0.251472354
33210,282.54803,0.303677142
33220,274.46924,0.345854759
33230,276.7633,0.294751644
33240,281.4392,0.242687047
33250,274.3504,0.324953258
33260,814.3684,0.271521747
33270,278.31754,0.361958265
33280,273.96283,0.278815806
33290,271.29346,0.212670147
33300,206.62009,0.929774523
33310,278.2652,0.210045218
33320,287.9689,0.237481534
33330,286.7997,0.287846088
33340,289.3895,0.222439468
33350,209.83926,0.926490009
33360,209.91353,0.903672159
33370,211.73264,0.885762453
33380,208.6646,0.921404481
33390,212.85542,0.893319905
33400,244.9576,0.223065972
33410,243.12209,0.314703226
33420,209.77333,0.918152392
33430,243.27776,0.296630383
33440,242.44939,0.409388125
33450,246.44168,0.385930777
33460,207.57281,0.944278181
33470,209.67061,0.946394026
33480,211.74185,0.94499141
33490,210.04434,0.962352693
33500,217.78928,0.816871345
33510,243.07176,0.498285592
33520,219.07108,0.842159927
33530,257.5251,0.23519665
33540,215.97304,0.873797178
33550,206.84853,0.943381786
33560,219.6836,0.792409599
33570,222.08769,0.800649643
33580,209.20786,0.955389977
33590,208.58215,0.97786361
33600,207.25623,0.966141284
33610,208.50073,0.923957586
33620,209.40918,0.934911788
33630,206.86894,0.939817786
33640,267.39413,0.376765728
33650,282.22873,0.388783574
33660,277.70886,0.366632283
33670,850.7778,0.320740461
33680,936.19543,0.276593387
33690,875.17834,0.459446907
33700,836.81696,0.28707844
33710,814.07446,0.259171247
33720,855.404,0.231955886
33730,88200,0
33740,8896.919,0.238831699
33750,9270.633,0.476531446
33760,9342.582,0.468968153
33770,5222.395,0.415603817
33780,264.97153,0.255693972
33790,228.60358,0.778193355
33800,248.73924,0.766621113
33810,237.12257,0.925396204
33820,11209.277,0.578121662
33830,11234.193,0.267601132
33840,239.6324,0.948673904
33850,233.76897,0.935583413
33860,494.327,0.259130478
33870,469.1021,0.566422224
33880,11338.896,0.216033459
33890,10923.714,0.226351917
33900,477.59872,0.411254942
33910,233.86006,0.958856761
33920,11293.705,0.368440926
33930,477.88416,0.625917792
33940,11211.311,0.275196433
33950,482.3712,0.58585155
33960,469.91434,0.487408996
33970,486.35385,0.440497398
33980,10765.793,0.310793877
33990,468.2737,0.469849169
34000,10622.255,0.363303721
34010,460.76633,0.502458572
34020,459.2375,0.562771022
34030,488.49954,0.448516071
34040,474.56027,0.384257257
34050,11024.999,0.238874316
34060,11230.276,0.248371959
34070,467.5356,0.604720712
34080,456.14462,0.439807832
34090,11148.116,0.281150699
34100,463.1626,0.527104616
34110,446.87988,0.513163924
34120,479.77927,0.517154574
34130,462.0301,0.533116996
34140,453.82883,0.548126459
34150,485.57224,0.513090611
34160,477.40646,0.382754743
34170,11253.675,0.2518574
34180,11304.511,0.219820797
34190,465.45856,0.204411268
34200,234.47853,0.988463938
34210,11335.226,0.245805025
34220,11006.333,0.694157362
34230,11149.303,0.605972409
34240,11141.023,0.373404324
34250,11241.3545,0.41535598
34260,10956.337,0.409129202
34270,11466.011,0.325950921
34280,10866.097,0.420388222
34290,11233.374,0.319450915
34300,11082.098,0.453715503
34310,10800.89,0.237263381
34320,10880.247,0.337910771
34330,10988.085,0.543861151
34340,11192.19,0.425884724
34350,11428.96,0.214014053
34360,10861.865,0.605842352
34370,10972.001,0.398979664
34380,229.65294,0.979130507
34390,231.23454,0.982932866
34400,234.81317,0.974283934
34410,472.9571,0.344800889
34420,473.04886,0.471736789
34430,501.0574,0.314521015
34440,11417.841,0.208956182
34450,237.24857,0.973434031
34460,11081.441,0.411907315
34470,11358.337,0.268504858
34480,232.14168,0.986980855
34490,230.78003,0.989070594
34500,232.12053,0.990446925
34510,234.20988,0.993723571
34520,236.02084,0.992415011
34530,236.19858,0.992877841
34540,238.18216,0.994374394
34550,238.9652,0.993735433
34560,237.42828,0.993382335
34570,235.28899,0.991541147
34580,229.12083,0.988632083
34590,226.7503,0.994710207
34600,230.92354,0.997099519
34610,232.61745,0.992664039
34620,238.27225,0.939224124
34630,232.1394,0.933024168
34640,230.5728,0.93025732
34650,228.7616,0.960308433
34660,234.50513,0.980557621
34670,231.98651,0.928965986
34680,231.37407,0.911244869
34690,220.56892,0.953848958
34700,413.2565,0.234368145
34710,429.04977,0.378767252
34720,414.81415,0.402762055
34730,419.3122,0.435267746
34740,417.55896,0.362865388
34750,423.2415,0.351494372
34760,420.82886,0.229021966
34770,410.47208,0.406333268
34780,406.7906,0.312421083
34790,428.04382,0.811196923
34800,417.67114,0.838059783
34810,427.4635,0.960629225
34820,425.7178,0.985366583
34830,422.62927,0.977286816
34840,428.38568,0.992845476
34850,419.0341,0.992668331
34860,431.41788,0.996016383
34870,433.97757,0.984081507
34880,435.3156,0.940032482
34890,440.2615,0.919932365
34900,446.78525,0.896737993
34910,459.30966,0.669292271
34920,468.25992,0.270063996
34930,438.90875,0.67623055
34940,216.6193,0.715340853
34950,444.87247,0.454690397
34960,432.20703,0.511748552
34970,282.3097,0.494233727
34980,434.79935,0.338341177
34990,869.52435,0.234493077
35000,224.92421,0.847785652
35010,231.08911,0.953270733
35020,221.04192,0.877777219
35030,265.74738,0.47725904
35040,442.45886,0.314544201
35050,428.62997,0.495416462
35060,239.55695,0.798831582
35070,223.11383,0.93605423
35080,216.73035,0.908143997
35090,222.03194,0.88933444
35100,231.10762,0.876611948
35110,229.37265,0.940657079
35120,234.67729,0.867608309
35130,225.9975,0.947310746
35140,234.97264,0.877091348
35150,220.00232,0.926059902
35160,438.05356,0.444571197
35170,216.07442,0.923398137
35180,435.80566,0.324528635
35190,234.475,0.810538411
35200,448.73956,0.336875737
35210,441.95087,0.381035566
35220,432.80566,0.274274051
35230,225.65067,0.871237159
35240,227.25464,0.92513597
35250,224.76282,0.875836372
35260,227.04547,0.919653833
35270,226.99779,0.983042836
35280,234.97627,0.927418292
35290,227.64188,0.955337167
35300,458.793,0.261698842
35310,427.44882,0.212606192
35320,225.74245,0.832791567
35330,227.71466,0.939592063
35340,439.7038,0.28762418
35350,227.58215,0.893770039
35360,227.29976,0.894444585
35370,232.34001,0.891108751
35380,228.74074,0.92021668
35390,438.10022,0.237042785
35400,275.47632,0.361185074
35410,266.73663,0.681907535
35420,426.96762,0.489206195
35430,427.0202,0.481211424
35440,268.70337,0.621864021
35450,224.55663,0.926603734
35460,231.97473,0.861382961
35470,433.2541,0.249210119
35480,444.9697,0.682186842
35490,234.63182,0.680555165
35500,437.62463,0.387688696
35510,230.40508,0.955973804
35520,231.99786,0.951267958
35530,237.96152,0.95582509
35540,233.0238,0.931245983
35550,230.09247,0.888962269
35560,434.46036,0.591855884
35570,431.84454,0.791563869
35580,431.78253,0.499663949
35590,260.17398,0.609384358
35600,452.1624,0.87559402
35610,435.46597,0.993262827
35620,424.34622,0.75364387
35630,443.0536,0.730330229
35640,448.01596,0.791022658
35650,245.99709,0.817946196
35660,460.64545,0.545724034
35670,451.19058,0.316209376
35680,231.82246,0.985583067
35690,230.3824,0.931576908
35700,226.77762,0.976479828
35710,234.01376,0.927543998
35720,229.60103,0.921759784
35730,226.57297,0.948355198
35740,236.69235,0.933434188
35750,234.12949,0.935318172
35760,230.1494,0.96203351
35770,224.91473,0.862419248
35780,226.43193,0.937472761
35790,226.51474,0.806254506
35800,230.19064,0.948984742
35810,228.57788,0.861920655
35820,222.606,0.790623367
35830,228.07243,0.925091624
35840,221.94447,0.784104705
35850,367.50116,0.308878601
35860,231.92448,0.853421152
35870,220.14653,0.787110627
35880,225.59822,0.850955725
35890,248.24345,0.577404976
35900,218.88666,0.787866294
35910,231.28499,0.835203767
35920,328.3994,0.243773699
35930,848.1557,0.299455106
35940,245.49193,0.658599317
35950,912.22003,0.110746443
35960,239.65057,0.358788431
35970,3827.787,0.331718266
35980,4012.9165,0.319575369
35990,3819.7205,0.471178174
36000,1855.6785,0.359023154
36010,1907.9705,0.36529398
36020,1824.1929,0.361156344
36030,3663.7478,0.229866803
36040,3702.996,0.205552161
36050,1777.6617,0.056323647
36060,3788.44,0.233116269
36070,10889.946,0.389921129
36080,3716.8462,0.49607867
36090,3601.668,0.198636472
36100,3870.305,0.283450246
36110,10959.6455,0.305200756
36120,3935.7131,0.213663757
36130,4066.518,0.229086936
36140,3956.2224,0.270916402
36150,2760.5227,0.380684078
36160,2688.1711,0.297473609
36170,2639.4292,0.45379734
36180,669.54,0.278012753
36190,2884.6633,0.321831107
36200,1632.9926,0.226360559
36210,298.5906,0.256899416
36220,260.80255,0.192115188
36230,242.94008,0.215072811
36240,814.1517,0.232478857
36250,2761.8171,0.256169379
36260,2917.535,0.203446567
36270,2521.0725,0.202621639
36280,9655.231,0.254717112
36290,9465.833,0.379860103
36300,348.79498,0.39400214
36310,351.49176,0.238840997
36320,350.33447,0.298381805
36330,6916.0737,0.438864172
36340,6884.4883,0.541869521
36350,6384.247,0.248069823
36360,6610.1064,0.580353498
36370,6999.119,0.491691053
36380,6515.311,0.698661745
36390,6888.215,0.602185249
36400,7131.2188,0.515735269
36410,6623.838,0.561682522
36420,6694.4243,0.602689981
36430,6432.262,0.726585269
36440,6783.3994,0.469372213
36450,6796.2266,0.614072561
36460,6234.6753,0.706338823
36470,6571.2515,0.537809134
36480,5910.3374,0.574234486
36490,6518.2827,0.554452002
36500,6551.8125,0.604905248
36510,7075.327,0.479215503
36520,6200.88,0.516880035
36530,7330.3843,0.378197432
36540,312.14542,0.71692121
36550,295.3405,0.805566251
36560,372.18906,0.200336516
36570,354.52652,0.251364172
36580,3272.399,0.218724847
36590,9262.301,0.232830942
36600,333.20773,0.203543067
36610,339.71213,0.202580631
36620,3125.3022,0.3466506
36630,9260.612,0.433323503
36640,9718.707,0.241003931
36650,3166.739,0.380860746
36660,3077.8423,0.38024193
36670,3189.7678,0.321298897
36680,9543.209,0.267282009
36690,3162.097,0.364222765
36700,3340.7456,0.284635067
36710,395.87213,0.303315997
36720,8768.042,0.320190728
36730,9098.764,0.321964264
36740,361.0742,0.586638451
36750,400.8417,0.30137068
36760,392.58374,0.272152722
36770,393.38907,0.260436237
36780,390.6375,0.222711027
36790,385.79138,0.263114095
36800,388.2595,0.282806277
36810,364.5855,0.371332347
36820,372.194,0.230890632
36830,9380.535,0.22296685
36840,9386.991,0.553325176
36850,9557.712,0.398493826
36860,400.02698,0.335228443
36870,317.28357,0.921807945
36880,414.60614,0.251114547
36890,307.9842,0.817940235
36900,9231.955,0.342766762
36910,8859.386,0.214603245
36920,340.51883,0.233258367
36930,335.82303,0.525961757
36940,330.9576,0.697672844
36950,334.49146,0.708645344
36960,9454.581,0.351557672
36970,378.11682,0.829801977
36980,381.2177,0.895998836
36990,1517.8851,0.639987707
37000,370.76416,0.925188959
37010,1937.3345,0.362045169
37020,972.41864,0.240139246
37030,745.7645,0.355110943
37040,747.5606,0.334104717
37050,748.22974,0.382665694
37060,742.23486,0.385860801
37070,738.2294,0.259082139
37080,736.4681,0.538790584
37090,733.72156,0.423740268
37100,734.5566,0.545315564
37110,746.40967,0.567837596
37120,744.0946,0.506953478
37130,736.37885,0.678779423
37140,751.0345,0.568477392
37150,735.1441,0.562010527
37160,734.2271,0.429779232
37170,755.957,0.262756169
37180,2272.6028,0.278192878
37190,407.65314,0.371006072
37200,448.8238,0.255895317
37210,395.8408,0.560092151
37220,373.95828,0.495249808
37230,7241.4766,0.300024867
37240,4240.772,0.30302304
37250,6695.1553,0.315825045
37260,7190.681,0.493115962
37270,6890.313,0.654969871
37280,7328.089,0.584078074
37290,6706.8735,0.459079683
37300,6897.165,0.503389478
37310,7172.1567,0.566067874
37320,6294.7915,0.59330827
37330,6569.6035,0.74564445
37340,6540.948,0.662592292
37350,6473.5312,0.810316026
37360,6777.593,0.576072931
37370,6948.4873,0.67389524
37380,6755.932,0.631736338
37390,6738.971,0.667692125
37400,6895.475,0.55053091
37410,6546.228,0.550920069
37420,6662.1387,0.557177424
37430,377.05865,0.928372264
37440,441.9761,0.409733713
37450,474.28192,0.30864352
37460,758.6592,0.259627163
37470,1491.9331,0.36671257
37480,747.71484,0.577099919
37490,378.252,0.974223018
37500,808.6663,0.270489454
37510,1009.3059,0.336750269
37520,1011.9355,0.450565755
37530,1004.53326,0.347369254
37540,1007.7097,0.293327868
37550,992.7851,0.332261145
37560,1311.9886,0.309571266
37570,1013.5266,0.333537579
37580,961.59247,0.347166359
37590,966.4158,0.404265404
37600,931.95575,0.428985417
37610,847.85504,0.77403307
37620,834.502,0.807880282
37630,836.53625,0.884545267
37640,839.64734,0.887297511
37650,832.3723,0.7837134
37660,827.56055,0.583940923
37670,1009.40436,0.214713275
37680,2129.2512,0.357145548
37690,2037.863,0.489937305
37700,1855.0635,0.314659655
37710,520.0096,0.211027682
37720,535.6855,0.230439186
37730,1998.1844,0.315322578
37740,1968.2057,0.253789306
37750,1350.9424,0.307422996
37760,2102.014,0.251564741
37770,2118.913,0.245316625
37780,2248.296,0.225458205
37790,9973.135,0.455499411
37800,9723.763,0.546666205
37810,10164.012,0.505233169
37820,8923.4375,0.738401115
37830,8734.71,0.784565508
37840,7029.763,0.207143486
37850,1044.9557,0.451672256
37860,2091.2473,0.427332163
37870,719.15424,0.205099225
37880,11316.088,0.38384217
37890,10517.895,0.233612776
37900,9672.633,0.410306573
37910,3089.2546,0.241865218
37920,2371.039,0.27476418
37930,2313.277,0.289604962
37940,453.20258,0.378371119
37950,819.42444,0.207143784
37960,2067.7605,0.303964138
37970,2046.2986,0.307292223
37980,2017.1356,0.28877008
37990,451.73645,0.331458688
38000,984.5922,0.232443273
38010,986.5115,0.210357726
38020,816.75903,0.266945243
38030,990.5976,0.206777394
38040,963.75146,0.301448464
38050,976.2724,0.294047117
38060,835.0833,0.286709547
38070,868.4844,0.327990949
38080,867.85297,0.215641379
38090,851.05524,0.331365585
38100,840.04816,0.359401584
38110,807.3788,0.385471404
38120,829.27795,0.28812176
38130,459.54294,0.268613815
38140,2128.1785,0.224769056
38150,438.86594,0.502732694
38160,412.27377,0.564859569
38170,829.8058,0.403526783
38180,784.13617,0.489948034
38190,801.18243,0.582166791
38200,812.87885,0.223859787
38210,9986.598,0.486779928
38220,10314.412,0.650349259
38230,10116.935,0.523145914
38240,9326.411,0.672062755
38250,8583.852,0.539242029
38260,1908.2104,0.38332516
38270,2249.539,0.361580372
38280,645.31537,0.340151191
38290,2398.1907,0.281517208
38300,450.5698,0.21229434
38310,457.6253,0.215703547
38320,454.48276,0.247967064
38330,88200,0
38340,941.58936,0.756402314
38350,865.63855,0.666177034
38360,1018.3274,0.288923264
38370,847.50385,0.456870079
38380,960.4164,0.423680127
38390,1134.4584,0.259893894
38400,1069.7266,0.300878406
38410,1008.8263,0.442367435
38420,959.99274,0.463007092
38430,903.4777,0.379013836
38440,399.05118,0.362228394
38450,406.62286,0.402909517
38460,990.16565,0.415725708
38470,877.6033,0.530599892
38480,895.1771,0.454770803
38490,838.8186,0.417736292
38500,866.7428,0.550726056
38510,884.1808,0.621491313
38520,926.55084,0.709165573
38530,916.8686,0.716710865
38540,907.2147,0.627114832
38550,893.3366,0.620621085
38560,899.051,0.655669808
38570,887.7601,0.679933906
38580,917.65344,0.73143667
38590,920.1955,0.740325511
38600,921.606,0.748009801
